,UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Profile,FTE staff,Total staff FTE (joint),Eligible staff (%),4*,3*,2*,1*,0*,GPA,Region
1408,10007848,University of Chester,A,4,"Psychology, Psychiatry and Neuroscience",,,Environment,19.8,,55.0,0.0,0.0,37.5,62.5,0.0,1.375,North West
1409,10007848,University of Chester,A,5,Biological Sciences,,,Overall,15.3,,70.0,0.0,25.0,55.0,20.0,0.0,2.0500000000000003,North West
1410,10007848,University of Chester,A,5,Biological Sciences,,,Outputs,15.3,,70.0,0.0,18.4,68.4,13.2,0.0,2.052,North West
1411,10007848,University of Chester,A,5,Biological Sciences,,,Impact,15.3,,70.0,0.0,50.0,25.0,25.0,0.0,2.25,North West
1412,10007848,University of Chester,A,5,Biological Sciences,,,Environment,15.3,,70.0,0.0,12.5,50.0,37.5,0.0,1.75,North West
1413,10007848,University of Chester,B,8,Chemistry,,,Overall,12.0,,100.0,4.0,40.0,38.0,12.0,6.0,2.24,North West
1414,10007848,University of Chester,B,8,Chemistry,,,Outputs,12.0,,100.0,6.7,56.6,26.7,0.0,10.0,2.5,North West
1415,10007848,University of Chester,B,8,Chemistry,,,Impact,12.0,,100.0,0.0,25.0,50.0,25.0,0.0,2.0,North West
1416,10007848,University of Chester,B,8,Chemistry,,,Environment,12.0,,100.0,0.0,0.0,62.5,37.5,0.0,1.625,North West
1417,10007848,University of Chester,B,10,Mathematical Sciences,,,Overall,6.5,,100.0,8.0,43.0,25.0,24.0,0.0,2.3500000000000005,North West
1418,10007848,University of Chester,B,10,Mathematical Sciences,,,Outputs,6.5,,100.0,12.5,68.8,18.7,0.0,0.0,2.938,North West
1419,10007848,University of Chester,B,10,Mathematical Sciences,,,Impact,6.5,,100.0,0.0,0.0,25.0,75.0,0.0,1.25,North West
1420,10007848,University of Chester,B,10,Mathematical Sciences,,,Environment,6.5,,100.0,0.0,12.5,50.0,37.5,0.0,1.75,North West
1421,10007848,University of Chester,B,11,Computer Science and Informatics,,,Overall,7.6,,50.0,3.0,41.0,32.0,24.0,0.0,2.2300000000000004,North West
1422,10007848,University of Chester,B,11,Computer Science and Informatics,,,Outputs,7.6,,50.0,5.3,47.3,42.1,5.3,0.0,2.526,North West
1423,10007848,University of Chester,B,11,Computer Science and Informatics,,,Impact,7.6,,50.0,0.0,50.0,25.0,25.0,0.0,2.25,North West
1424,10007848,University of Chester,B,11,Computer Science and Informatics,,,Environment,7.6,,50.0,0.0,0.0,0.0,100.0,0.0,1.0,North West
1425,10007848,University of Chester,B,12,Engineering,,,Overall,14.0,,80.0,5.0,43.0,24.0,28.0,0.0,2.25,North West
1426,10007848,University of Chester,B,12,Engineering,,,Outputs,14.0,,80.0,8.6,71.4,17.1,2.9,0.0,2.857,North West
1427,10007848,University of Chester,B,12,Engineering,,,Impact,14.0,,80.0,0.0,0.0,25.0,75.0,0.0,1.25,North West
1428,10007848,University of Chester,B,12,Engineering,,,Environment,14.0,,80.0,0.0,0.0,50.0,50.0,0.0,1.5,North West
1429,10007848,University of Chester,C,14,Geography and Environmental Studies,,,Overall,11.6,,85.0,0.0,29.0,45.0,26.0,0.0,2.03,North West
1430,10007848,University of Chester,C,14,Geography and Environmental Studies,,,Outputs,11.6,,85.0,0.0,44.8,44.9,10.3,0.0,2.345,North West
1431,10007848,University of Chester,C,14,Geography and Environmental Studies,,,Impact,11.6,,85.0,0.0,0.0,50.0,50.0,0.0,1.5,North West
1432,10007848,University of Chester,C,14,Geography and Environmental Studies,,,Environment,11.6,,85.0,0.0,12.5,37.5,50.0,0.0,1.625,North West
1433,10007848,University of Chester,C,15,Archaeology,,,Overall,6.0,,100.0,12.0,42.0,26.0,20.0,0.0,2.46,North West
1434,10007848,University of Chester,C,15,Archaeology,,,Outputs,6.0,,100.0,20.0,60.0,20.0,0.0,0.0,3.0,North West
1435,10007848,University of Chester,C,15,Archaeology,,,Impact,6.0,,100.0,0.0,25.0,25.0,50.0,0.0,1.75,North West
1436,10007848,University of Chester,C,15,Archaeology,,,Environment,6.0,,100.0,0.0,0.0,50.0,50.0,0.0,1.5,North West
1437,10007848,University of Chester,C,17,Business and Management Studies,,,Overall,18.5,,30.0,19.0,25.0,47.0,9.0,0.0,2.54,North West
1438,10007848,University of Chester,C,17,Business and Management Studies,,,Outputs,18.5,,30.0,10.0,32.5,42.5,15.0,0.0,2.375,North West
1439,10007848,University of Chester,C,17,Business and Management Studies,,,Impact,18.5,,30.0,50.0,25.0,25.0,0.0,0.0,3.25,North West
1440,10007848,University of Chester,C,17,Business and Management Studies,,,Environment,18.5,,30.0,0.0,0.0,100.0,0.0,0.0,2.0,North West
1441,10007848,University of Chester,C,20,Social Work and Social Policy,,,Overall,19.0,,85.0,4.0,35.0,44.0,16.0,1.0,2.25,North West
1442,10007848,University of Chester,C,20,Social Work and Social Policy,,,Outputs,19.0,,85.0,6.3,37.5,37.5,16.6,2.1,2.293,North West
1443,10007848,University of Chester,C,20,Social Work and Social Policy,,,Impact,19.0,,85.0,0.0,50.0,50.0,0.0,0.0,2.5,North West
1444,10007848,University of Chester,C,20,Social Work and Social Policy,,,Environment,19.0,,85.0,0.0,0.0,62.5,37.5,0.0,1.625,North West
1445,10007848,University of Chester,C,23,Education,,,Overall,7.48,,10.0,9.0,29.0,24.0,38.0,0.0,2.09,North West
1446,10007848,University of Chester,C,23,Education,,,Outputs,7.48,,10.0,15.8,26.3,36.8,21.1,0.0,2.368,North West
1447,10007848,University of Chester,C,23,Education,,,Impact,7.48,,10.0,0.0,50.0,0.0,50.0,0.0,2.0,North West
1448,10007848,University of Chester,C,23,Education,,,Environment,7.48,,10.0,0.0,0.0,12.5,87.5,0.0,1.125,North West
1449,10007848,University of Chester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Overall,12.6,,85.0,4.0,47.0,45.0,4.0,0.0,2.51,North West
1450,10007848,University of Chester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Outputs,12.6,,85.0,6.3,34.3,56.3,3.1,0.0,2.438,North West
1451,10007848,University of Chester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Impact,12.6,,85.0,0.0,100.0,0.0,0.0,0.0,3.0,North West
1452,10007848,University of Chester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Environment,12.6,,85.0,0.0,12.5,75.0,12.5,0.0,2.0,North West
1453,10007848,University of Chester,D,25,Area Studies,,,Overall,7.0,,100.0,23.0,33.0,41.0,3.0,0.0,2.76,North West
1454,10007848,University of Chester,D,25,Area Studies,,,Outputs,7.0,,100.0,37.5,50.0,12.5,0.0,0.0,3.25,North West
1455,10007848,University of Chester,D,25,Area Studies,,,Impact,7.0,,100.0,0.0,0.0,100.0,0.0,0.0,2.0,North West
1456,10007848,University of Chester,D,25,Area Studies,,,Environment,7.0,,100.0,0.0,25.0,55.0,20.0,0.0,2.0500000000000003,North West
1457,10007848,University of Chester,D,27,English Language and Literature,,,Overall,19.6,,85.0,11.0,56.0,33.0,0.0,0.0,2.78,North West
1458,10007848,University of Chester,D,27,English Language and Literature,,,Outputs,19.6,,85.0,12.2,42.9,44.9,0.0,0.0,2.673,North West
1459,10007848,University of Chester,D,27,English Language and Literature,,,Impact,19.6,,85.0,0.0,75.0,25.0,0.0,0.0,2.75,North West
1460,10007848,University of Chester,D,27,English Language and Literature,,,Environment,19.6,,85.0,27.5,72.5,0.0,0.0,0.0,3.275,North West
1461,10007848,University of Chester,D,28,History,,,Overall,11.0,,90.0,19.0,39.0,42.0,0.0,0.0,2.77,North West
1462,10007848,University of Chester,D,28,History,,,Outputs,11.0,,90.0,21.4,32.2,46.4,0.0,0.0,2.75,North West
1463,10007848,University of Chester,D,28,History,,,Impact,11.0,,90.0,25.0,25.0,50.0,0.0,0.0,2.75,North West
1464,10007848,University of Chester,D,28,History,,,Environment,11.0,,90.0,0.0,87.5,12.5,0.0,0.0,2.875,North West
1465,10007848,University of Chester,D,31,Theology and Religious Studies,,,Overall,14.5,,95.0,30.0,58.0,12.0,0.0,0.0,3.18,North West
1466,10007848,University of Chester,D,31,Theology and Religious Studies,,,Outputs,14.5,,95.0,22.2,61.1,16.7,0.0,0.0,3.055,North West
1467,10007848,University of Chester,D,31,Theology and Religious Studies,,,Impact,14.5,,95.0,50.0,50.0,0.0,0.0,0.0,3.5,North West
1468,10007848,University of Chester,D,31,Theology and Religious Studies,,,Environment,14.5,,95.0,27.5,62.5,10.0,0.0,0.0,3.1750000000000003,North West
1469,10007848,University of Chester,D,32,"Art and Design: History, Practice and Theory",,,Overall,9.1,,45.0,12.0,57.0,26.0,2.0,3.0,2.73,North West
1470,10007848,University of Chester,D,32,"Art and Design: History, Practice and Theory",,,Outputs,9.1,,45.0,17.4,47.8,26.1,4.4,4.3,2.696,North West
1471,10007848,University of Chester,D,32,"Art and Design: History, Practice and Theory",,,Impact,9.1,,45.0,0.0,75.0,25.0,0.0,0.0,2.75,North West
1472,10007848,University of Chester,D,32,"Art and Design: History, Practice and Theory",,,Environment,9.1,,45.0,12.5,65.0,22.5,0.0,0.0,2.9000000000000004,North West
1473,10007848,University of Chester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Overall,10.0,,70.0,14.0,28.0,48.0,10.0,0.0,2.4600000000000004,North West
1474,10007848,University of Chester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Outputs,10.0,,70.0,24.0,16.0,44.0,16.0,0.0,2.48,North West
1475,10007848,University of Chester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Impact,10.0,,70.0,0.0,50.0,50.0,0.0,0.0,2.5,North West
1476,10007848,University of Chester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Environment,10.0,,70.0,0.0,37.5,62.5,0.0,0.0,2.375,North West
1477,10007137,The University of Chichester,A,4,"Psychology, Psychiatry and Neuroscience",,,Overall,7.0,,95.0,3.0,20.0,59.0,18.0,0.0,2.08,South East
1478,10007137,The University of Chichester,A,4,"Psychology, Psychiatry and Neuroscience",,,Outputs,7.0,,95.0,5.6,33.3,55.5,5.6,0.0,2.389,South East
1479,10007137,The University of Chichester,A,4,"Psychology, Psychiatry and Neuroscience",,,Impact,7.0,,95.0,0.0,0.0,50.0,50.0,0.0,1.5,South East
1480,10007137,The University of Chichester,A,4,"Psychology, Psychiatry and Neuroscience",,,Environment,7.0,,95.0,0.0,0.0,87.5,12.5,0.0,1.875,South East
1481,10007137,The University of Chichester,B,12,Engineering,,,Overall,6.0,,65.0,4.0,34.0,47.0,15.0,0.0,2.27,South East
1482,10007137,The University of Chichester,B,12,Engineering,,,Outputs,6.0,,65.0,6.7,46.6,33.4,13.3,0.0,2.467,South East
1483,10007137,The University of Chichester,B,12,Engineering,,,Impact,6.0,,65.0,0.0,25.0,75.0,0.0,0.0,2.25,South East
1484,10007137,The University of Chichester,B,12,Engineering,,,Environment,6.0,,65.0,0.0,0.0,50.0,50.0,0.0,1.5,South East
1485,10007137,The University of Chichester,C,17,Business and Management Studies,,,Overall,7.0,,45.0,0.0,5.0,65.0,30.0,0.0,1.7500000000000002,South East
1486,10007137,The University of Chichester,C,17,Business and Management Studies,,,Outputs,7.0,,45.0,0.0,5.6,66.6,27.8,0.0,1.7779999999999998,South East
1487,10007137,The University of Chichester,C,17,Business and Management Studies,,,Impact,7.0,,45.0,0.0,0.0,75.0,25.0,0.0,1.75,South East
1488,10007137,The University of Chichester,C,17,Business and Management Studies,,,Environment,7.0,,45.0,0.0,12.5,37.5,50.0,0.0,1.625,South East
1489,10007137,The University of Chichester,C,20,Social Work and Social Policy,,,Overall,2.0,,20.0,0.0,12.0,57.0,31.0,0.0,1.81,South East
1490,10007137,The University of Chichester,C,23,Education,,,Overall,10.4,,30.0,0.0,21.0,30.0,39.0,10.0,1.62,South East
1491,10007137,The University of Chichester,C,23,Education,,,Outputs,10.4,,30.0,0.0,34.6,26.9,30.8,7.7,1.884,South East
1492,10007137,The University of Chichester,C,23,Education,,,Impact,10.4,,30.0,0.0,0.0,50.0,50.0,0.0,1.5,South East
1493,10007137,The University of Chichester,C,23,Education,,,Environment,10.4,,30.0,0.0,0.0,12.5,50.0,37.5,0.75,South East
1494,10007137,The University of Chichester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Overall,24.15,,45.0,20.0,53.0,27.0,0.0,0.0,2.93,South East
1495,10007137,The University of Chichester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Outputs,24.15,,45.0,16.7,48.3,35.0,0.0,0.0,2.817,South East
1496,10007137,The University of Chichester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Impact,24.15,,45.0,33.3,50.0,16.7,0.0,0.0,3.166,South East
1497,10007137,The University of Chichester,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Environment,24.15,,45.0,12.5,75.0,12.5,0.0,0.0,3.0,South East
1498,10007137,The University of Chichester,D,27,English Language and Literature,,,Overall,8.67,,75.0,27.0,41.0,26.0,6.0,0.0,2.89,South East
1499,10007137,The University of Chichester,D,27,English Language and Literature,,,Outputs,8.67,,75.0,45.5,40.9,13.6,0.0,0.0,3.319,South East
1500,10007137,The University of Chichester,D,27,English Language and Literature,,,Impact,8.67,,75.0,0.0,50.0,25.0,25.0,0.0,2.25,South East
1501,10007137,The University of Chichester,D,27,English Language and Literature,,,Environment,8.67,,75.0,0.0,27.5,72.5,0.0,0.0,2.275,South East
1502,10007137,The University of Chichester,D,28,History,,,Overall,8.15,,100.0,22.0,44.0,31.0,3.0,0.0,2.85,South East
1503,10007137,The University of Chichester,D,28,History,,,Outputs,8.15,,100.0,15.0,60.0,20.0,5.0,0.0,2.85,South East
1504,10007137,The University of Chichester,D,28,History,,,Impact,8.15,,100.0,50.0,0.0,50.0,0.0,0.0,3.0,South East
1505,10007137,The University of Chichester,D,28,History,,,Environment,8.15,,100.0,0.0,55.0,45.0,0.0,0.0,2.5500000000000003,South East
1506,10007137,The University of Chichester,D,31,Theology and Religious Studies,,,Overall,3.0,,100.0,15.0,8.0,59.0,18.0,0.0,2.2,South East
1507,10007137,The University of Chichester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Overall,15.9,,45.0,5.0,33.0,47.0,12.0,3.0,2.25,South East
1508,10007137,The University of Chichester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Outputs,15.9,,45.0,7.7,15.4,51.3,20.5,5.1,2.001,South East
1509,10007137,The University of Chichester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Impact,15.9,,45.0,0.0,75.0,25.0,0.0,0.0,2.75,South East
1510,10007137,The University of Chichester,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Environment,15.9,,45.0,0.0,37.5,62.5,0.0,0.0,2.375,South East
1511,10001478,"City, University of London",A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Overall,76.79,,55.0,47.0,44.0,8.0,1.0,0.0,3.37,London
1512,10001478,"City, University of London",A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Outputs,76.79,,55.0,34.3,50.5,14.1,0.5,0.6,3.174,London
1513,10001478,"City, University of London",A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Impact,76.79,,55.0,66.7,33.3,0.0,0.0,0.0,3.667,London
1514,10001478,"City, University of London",A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Environment,76.79,,55.0,62.5,37.5,0.0,0.0,0.0,3.625,London
1515,10001478,"City, University of London",A,4,"Psychology, Psychiatry and Neuroscience",,,Overall,34.9,,90.0,26.0,40.0,32.0,1.0,1.0,2.89,London
1516,10001478,"City, University of London",A,4,"Psychology, Psychiatry and Neuroscience",,,Outputs,34.9,,90.0,30.0,52.5,13.8,1.2,2.5,3.063,London
1517,10001478,"City, University of London",A,4,"Psychology, Psychiatry and Neuroscience",,,Impact,34.9,,90.0,33.3,33.4,33.3,0.0,0.0,3.0,London
1518,10001478,"City, University of London",A,4,"Psychology, Psychiatry and Neuroscience",,,Environment,34.9,,90.0,0.0,0.0,100.0,0.0,0.0,2.0,London
1519,10001478,"City, University of London",B,10,Mathematical Sciences,,,Overall,15.6,,95.0,39.0,52.0,9.0,0.0,0.0,3.3000000000000003,London
1520,10001478,"City, University of London",B,10,Mathematical Sciences,,,Outputs,15.6,,95.0,30.8,66.6,2.6,0.0,0.0,3.282,London
1521,10001478,"City, University of London",B,10,Mathematical Sciences,,,Impact,15.6,,95.0,75.0,25.0,0.0,0.0,0.0,3.75,London
1522,10001478,"City, University of London",B,10,Mathematical Sciences,,,Environment,15.6,,95.0,12.5,37.5,50.0,0.0,0.0,2.625,London
1523,10001478,"City, University of London",B,11,Computer Science and Informatics,,,Overall,36.2,,100.0,32.0,62.0,6.0,0.0,0.0,3.26,London
1524,10001478,"City, University of London",B,11,Computer Science and Informatics,,,Outputs,36.2,,100.0,31.9,60.4,7.7,0.0,0.0,3.242,London
1525,10001478,"City, University of London",B,11,Computer Science and Informatics,,,Impact,36.2,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,London
1526,10001478,"City, University of London",B,11,Computer Science and Informatics,,,Environment,36.2,,100.0,0.0,87.5,12.5,0.0,0.0,2.875,London
1527,10001478,"City, University of London",B,12,Engineering,,,Overall,48.5,,95.0,18.0,58.0,19.0,5.0,0.0,2.89,London
1528,10001478,"City, University of London",B,12,Engineering,,,Outputs,48.5,,95.0,24.0,67.7,5.8,2.5,0.0,3.132,London
1529,10001478,"City, University of London",B,12,Engineering,,,Impact,48.5,,95.0,12.5,12.5,62.5,12.5,0.0,2.25,London
1530,10001478,"City, University of London",B,12,Engineering,,,Environment,48.5,,95.0,0.0,100.0,0.0,0.0,0.0,3.0,London
1531,10001478,"City, University of London",C,16,Economics and Econometrics,,,Overall,27.2,,90.0,15.0,70.0,15.0,0.0,0.0,3.0,London
1532,10001478,"City, University of London",C,16,Economics and Econometrics,,,Outputs,27.2,,90.0,11.3,80.6,8.1,0.0,0.0,3.032,London
1533,10001478,"City, University of London",C,16,Economics and Econometrics,,,Impact,27.2,,90.0,33.3,50.0,16.7,0.0,0.0,3.166,London
1534,10001478,"City, University of London",C,16,Economics and Econometrics,,,Environment,27.2,,90.0,0.0,62.5,37.5,0.0,0.0,2.625,London
1535,10001478,"City, University of London",C,17,Business and Management Studies,,,Overall,124.55,,85.0,59.0,33.0,8.0,0.0,0.0,3.51,London
1536,10001478,"City, University of London",C,17,Business and Management Studies,,,Outputs,124.55,,85.0,51.8,36.9,10.7,0.6,0.0,3.399,London
1537,10001478,"City, University of London",C,17,Business and Management Studies,,,Impact,124.55,,85.0,66.7,27.7,5.6,0.0,0.0,3.611,London
1538,10001478,"City, University of London",C,17,Business and Management Studies,,,Environment,124.55,,85.0,75.0,25.0,0.0,0.0,0.0,3.75,London
1539,10001478,"City, University of London",C,18,Law,,,Overall,30.65,,50.0,24.0,43.0,31.0,2.0,0.0,2.89,London
1540,10001478,"City, University of London",C,18,Law,,,Outputs,30.65,,50.0,40.6,42.0,14.5,2.9,0.0,3.2030000000000003,London
1541,10001478,"City, University of London",C,18,Law,,,Impact,30.65,,50.0,0.0,16.7,83.3,0.0,0.0,2.167,London
1542,10001478,"City, University of London",C,18,Law,,,Environment,30.65,,50.0,0.0,87.5,12.5,0.0,0.0,2.875,London
1543,10001478,"City, University of London",C,19,Politics and International Studies,,,Overall,27.2,,100.0,26.0,59.0,15.0,0.0,0.0,3.11,London
1544,10001478,"City, University of London",C,19,Politics and International Studies,,,Outputs,27.2,,100.0,36.7,55.0,8.3,0.0,0.0,3.2840000000000003,London
1545,10001478,"City, University of London",C,19,Politics and International Studies,,,Impact,27.2,,100.0,16.7,66.6,16.7,0.0,0.0,3.0,London
1546,10001478,"City, University of London",C,19,Politics and International Studies,,,Environment,27.2,,100.0,0.0,62.5,37.5,0.0,0.0,2.625,London
1547,10001478,"City, University of London",C,21,Sociology,,,Overall,37.8,,85.0,56.0,32.0,11.0,1.0,0.0,3.43,London
1548,10001478,"City, University of London",C,21,Sociology,,,Outputs,37.8,,85.0,47.1,32.9,18.8,1.2,0.0,3.259,London
1549,10001478,"City, University of London",C,21,Sociology,,,Impact,37.8,,85.0,75.0,25.0,0.0,0.0,0.0,3.75,London
1550,10001478,"City, University of London",C,21,Sociology,,,Environment,37.8,,85.0,62.5,37.5,0.0,0.0,0.0,3.625,London
1551,10001478,"City, University of London",D,27,English Language and Literature,,,Overall,7.0,,90.0,31.0,51.0,18.0,0.0,0.0,3.13,London
1552,10001478,"City, University of London",D,27,English Language and Literature,,,Outputs,7.0,,90.0,38.9,38.9,22.2,0.0,0.0,3.167,London
1553,10001478,"City, University of London",D,27,English Language and Literature,,,Impact,7.0,,90.0,25.0,75.0,0.0,0.0,0.0,3.25,London
1554,10001478,"City, University of London",D,27,English Language and Literature,,,Environment,7.0,,90.0,12.5,55.0,32.5,0.0,0.0,2.8000000000000003,London
1555,10001478,"City, University of London",D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Overall,11.8,,100.0,56.0,42.0,0.0,2.0,0.0,3.52,London
1556,10001478,"City, University of London",D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Outputs,11.8,,100.0,64.3,32.1,0.0,3.6,0.0,3.571,London
1557,10001478,"City, University of London",D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Impact,11.8,,100.0,25.0,75.0,0.0,0.0,0.0,3.25,London
1558,10001478,"City, University of London",D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Environment,11.8,,100.0,77.5,22.5,0.0,0.0,0.0,3.775,London
1559,10001478,"City, University of London",D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Overall,17.5,,75.0,28.0,59.0,12.0,1.0,0.0,3.14,London
1560,10001478,"City, University of London",D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Outputs,17.5,,75.0,25.0,59.1,13.6,2.3,0.0,3.068,London
1561,10001478,"City, University of London",D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Impact,17.5,,75.0,50.0,50.0,0.0,0.0,0.0,3.5,London
1562,10001478,"City, University of London",D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Environment,17.5,,75.0,0.0,75.0,25.0,0.0,0.0,2.75,London
1563,10007761,Courtauld Institute of Art,D,32,"Art and Design: History, Practice and Theory",,,Overall,35.85,,100.0,55.0,34.0,10.0,1.0,0.0,3.43,London
1564,10007761,Courtauld Institute of Art,D,32,"Art and Design: History, Practice and Theory",,,Outputs,35.85,,100.0,51.1,35.6,12.2,1.1,0.0,3.367,London
1565,10007761,Courtauld Institute of Art,D,32,"Art and Design: History, Practice and Theory",,,Impact,35.85,,100.0,37.5,50.0,12.5,0.0,0.0,3.25,London
1566,10007761,Courtauld Institute of Art,D,32,"Art and Design: History, Practice and Theory",,,Environment,35.85,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,London
1567,10001726,Coventry University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Overall,34.0,,15.0,32.0,61.0,7.0,0.0,0.0,3.2500000000000004,West Midlands
1568,10001726,Coventry University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Outputs,34.0,,15.0,34.1,54.1,11.8,0.0,0.0,3.2230000000000003,West Midlands
1569,10001726,Coventry University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Impact,34.0,,15.0,16.7,83.3,0.0,0.0,0.0,3.167,West Midlands
1570,10001726,Coventry University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Environment,34.0,,15.0,50.0,50.0,0.0,0.0,0.0,3.5,West Midlands
1571,10001726,Coventry University,A,4,"Psychology, Psychiatry and Neuroscience",,,Overall,10.2,,10.0,37.0,40.0,21.0,2.0,0.0,3.12,West Midlands
1572,10001726,Coventry University,A,4,"Psychology, Psychiatry and Neuroscience",,,Outputs,10.2,,10.0,19.2,46.2,30.8,3.8,0.0,2.808,West Midlands
1573,10001726,Coventry University,A,4,"Psychology, Psychiatry and Neuroscience",,,Impact,10.2,,10.0,100.0,0.0,0.0,0.0,0.0,4.0,West Midlands
1574,10001726,Coventry University,A,4,"Psychology, Psychiatry and Neuroscience",,,Environment,10.2,,10.0,0.0,87.5,12.5,0.0,0.0,2.875,West Midlands
1575,10001726,Coventry University,B,10,Mathematical Sciences,,,Overall,17.0,,75.0,20.0,67.0,13.0,0.0,0.0,3.0700000000000003,West Midlands
1576,10001726,Coventry University,B,10,Mathematical Sciences,,,Outputs,17.0,,75.0,30.2,65.1,4.7,0.0,0.0,3.2549999999999994,West Midlands
1577,10001726,Coventry University,B,10,Mathematical Sciences,,,Impact,17.0,,75.0,0.0,75.0,25.0,0.0,0.0,2.75,West Midlands
1578,10001726,Coventry University,B,10,Mathematical Sciences,,,Environment,17.0,,75.0,12.5,62.5,25.0,0.0,0.0,2.875,West Midlands
1579,10001726,Coventry University,B,12,Engineering,,,Overall,120.41,,40.0,9.0,58.0,31.0,2.0,0.0,2.74,West Midlands
1580,10001726,Coventry University,B,12,Engineering,,,Outputs,120.41,,40.0,14.3,66.4,16.0,3.0,0.3,2.914,West Midlands
1581,10001726,Coventry University,B,12,Engineering,,,Impact,120.41,,40.0,0.0,27.8,72.2,0.0,0.0,2.278,West Midlands
1582,10001726,Coventry University,B,12,Engineering,,,Environment,120.41,,40.0,0.0,75.0,25.0,0.0,0.0,2.75,West Midlands
1583,10001726,Coventry University,C,14,Geography and Environmental Studies,,,Overall,54.2,,75.0,5.0,48.0,44.0,3.0,0.0,2.55,West Midlands
1584,10001726,Coventry University,C,14,Geography and Environmental Studies,,,Outputs,54.2,,75.0,8.1,49.3,37.5,5.1,0.0,2.604,West Midlands
1585,10001726,Coventry University,C,14,Geography and Environmental Studies,,,Impact,54.2,,75.0,0.0,60.0,40.0,0.0,0.0,2.6,West Midlands
1586,10001726,Coventry University,C,14,Geography and Environmental Studies,,,Environment,54.2,,75.0,0.0,25.0,75.0,0.0,0.0,2.25,West Midlands
1587,10001726,Coventry University,C,17,Business and Management Studies,,,Overall,77.0,,15.0,21.0,49.0,27.0,3.0,0.0,2.88,West Midlands
1588,10001726,Coventry University,C,17,Business and Management Studies,,,Outputs,77.0,,15.0,13.5,53.9,31.6,1.0,0.0,2.799,West Midlands
1589,10001726,Coventry University,C,17,Business and Management Studies,,,Impact,77.0,,15.0,50.0,16.7,25.0,8.3,0.0,3.084,West Midlands
1590,10001726,Coventry University,C,17,Business and Management Studies,,,Environment,77.0,,15.0,0.0,87.5,12.5,0.0,0.0,2.875,West Midlands
1591,10001726,Coventry University,C,19,Politics and International Studies,,,Overall,49.81,,65.0,31.0,34.0,33.0,2.0,0.0,2.94,West Midlands
1592,10001726,Coventry University,C,19,Politics and International Studies,,,Outputs,49.81,,65.0,13.6,32.8,50.4,2.4,0.8,2.56,West Midlands
1593,10001726,Coventry University,C,19,Politics and International Studies,,,Impact,49.81,,65.0,75.0,12.5,12.5,0.0,0.0,3.625,West Midlands
1594,10001726,Coventry University,C,19,Politics and International Studies,,,Environment,49.81,,65.0,25.0,75.0,0.0,0.0,0.0,3.25,West Midlands
1595,10001726,Coventry University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Overall,19.5,,95.0,11.0,55.0,34.0,0.0,0.0,2.7700000000000005,West Midlands
1596,10001726,Coventry University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Outputs,19.5,,95.0,8.2,71.4,20.4,0.0,0.0,2.878,West Midlands
1597,10001726,Coventry University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Impact,19.5,,95.0,25.0,25.0,50.0,0.0,0.0,2.75,West Midlands
