UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Income source,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2013-2020 (total),2013-2020 (avg),Region
10007144,University of East London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,B,12,Engineering,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,B,12,Engineering,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,13,"Architecture, Built Environment and Planning",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,13,"Architecture, Built Environment and Planning",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,20,Social Work and Social Policy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,20,Social Work and Social Policy,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10007144,University of East London,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007823,Edge Hill University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,5,Biological Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,5,Biological Sciences,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,A,5,Biological Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,14,Geography and Environmental Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,14,Geography and Environmental Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,20,Social Work and Social Policy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,20,Social Work and Social Policy,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007823,Edge Hill University,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007790,University of Edinburgh,A,1,Clinical Medicine,,,Research<br>councils,0,0,0,105966,62076,45216,0,213258,30465.43,Scotland
10007790,University of Edinburgh,A,1,Clinical Medicine,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,1,Clinical Medicine,,,Total income,0,0,0,105966,62076,45216,0,213258,30465.43,Scotland
10007790,University of Edinburgh,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,5,Biological Sciences,,,Research<br>councils,256051,273657,219367,176429,172040,184859,97700,1380103,197157.57,Scotland
10007790,University of Edinburgh,A,5,Biological Sciences,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,5,Biological Sciences,,,Total income,256051,273657,219367,176429,172040,184859,97700,1380103,197157.57,Scotland
10007790,University of Edinburgh,A,6,"Agriculture, Food and Veterinary Sciences",,(joint submission with SRUC),Research<br>councils,335756,0,0,0,0,0,0,335756,47965.14,Scotland
10007790,University of Edinburgh,A,6,"Agriculture, Food and Veterinary Sciences",,(joint submission with SRUC),Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,A,6,"Agriculture, Food and Veterinary Sciences",,(joint submission with SRUC),Total income,335756,0,0,0,0,0,0,335756,47965.14,Scotland
10007790,University of Edinburgh,B,7,Earth Systems and Environmental Sciences,,,Research<br>councils,221400,160040,128958,143361,186228,105504,211008,1156499,165214.14,Scotland
10007790,University of Edinburgh,B,7,Earth Systems and Environmental Sciences,,,Total income,221400,160040,128958,143361,186228,105504,211008,1156499,165214.14,Scotland
10007790,University of Edinburgh,B,8,Chemistry,,(joint submission with University of St Andrews),Research<br>councils,1726812,1095398,2322797,2757154,1546906,844168,916494,11209729,1601389.86,Scotland
10007790,University of Edinburgh,B,8,Chemistry,,(joint submission with University of St Andrews),Total income,1726812,1095398,2322797,2757154,1546906,844168,916494,11209729,1601389.86,Scotland
10007790,University of Edinburgh,B,9,Physics,,,Research<br>councils,17541699,25732382,26480119,14391812,11092036,14006188,11923644,121167880,17309697.14,Scotland
10007790,University of Edinburgh,B,9,Physics,,,Total income,17541699,25732382,26480119,14391812,11092036,14006188,11923644,121167880,17309697.14,Scotland
10007790,University of Edinburgh,B,10,Mathematical Sciences,,(joint submission with Heriot-Watt University),Research<br>councils,2579,2579,2579,2579,2579,2579,2579,18053,2579.0,Scotland
10007790,University of Edinburgh,B,10,Mathematical Sciences,,(joint submission with Heriot-Watt University),Total income,2579,2579,2579,2579,2579,2579,2579,18053,2579.0,Scotland
10007790,University of Edinburgh,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,B,12,Engineering,,(joint submission with Heriot-Watt University),Research<br>councils,0,175384,8535723,4328408,273296,5000000,4200000,22512811,3216115.86,Scotland
10007790,University of Edinburgh,B,12,Engineering,,(joint submission with Heriot-Watt University),Total income,0,175384,8535723,4328408,273296,5000000,4200000,22512811,3216115.86,Scotland
10007790,University of Edinburgh,C,13,"Architecture, Built Environment and Planning",,(joint submission with Heriot-Watt University),Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,13,"Architecture, Built Environment and Planning",,(joint submission with Heriot-Watt University),Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,16,Economics and Econometrics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,16,Economics and Econometrics,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,20,Social Work and Social Policy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,20,Social Work and Social Policy,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,22,Anthropology and Development Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,22,Anthropology and Development Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,29,Classics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,29,Classics,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,31,Theology and Religious Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,31,Theology and Religious Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007790,University of Edinburgh,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,7,Earth Systems and Environmental Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,7,Earth Systems and Environmental Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,12,Engineering,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,B,12,Engineering,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,13,"Architecture, Built Environment and Planning",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,13,"Architecture, Built Environment and Planning",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,20,Social Work and Social Policy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,20,Social Work and Social Policy,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Scotland
10007772,Edinburgh Napier University,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Total income,0,0,0,0,0,0,0,0,0.0,Scotland
10007791,The University of Essex,A,2,"Public Health, Health Services and Primary Care",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,2,"Public Health, Health Services and Primary Care",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,2,"Public Health, Health Services and Primary Care",,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,5,Biological Sciences,,,Research<br>councils,0,40885,61973,77466,304206,0,183300,667830,95404.29,East of England
10007791,The University of Essex,A,5,Biological Sciences,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,A,5,Biological Sciences,,,Total income,0,40885,61973,77466,304206,0,183300,667830,95404.29,East of England
10007791,The University of Essex,B,10,Mathematical Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,B,10,Mathematical Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,B,11,Computer Science and Informatics,,,Research<br>councils,0,7511,62090,68732,68732,63217,87020,357302,51043.14,East of England
10007791,The University of Essex,B,11,Computer Science and Informatics,,,Total income,0,7511,62090,68732,68732,63217,87020,357302,51043.14,East of England
10007791,The University of Essex,C,16,Economics and Econometrics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,16,Economics and Econometrics,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,East of England
10007791,The University of Essex,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,East of England
10007792,University of Exeter,A,1,Clinical Medicine,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,1,Clinical Medicine,,,Health research<br>funding bodies,1356327,1251992,1251992,1207034,1184468,1246352,833824,8331989,1190284.14,South West
10007792,University of Exeter,A,1,Clinical Medicine,,,Total income,1356327,1251992,1251992,1207034,1184468,1246352,833824,8331989,1190284.14,South West
10007792,University of Exeter,A,2,"Public Health, Health Services and Primary Care",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,2,"Public Health, Health Services and Primary Care",,,Health research<br>funding bodies,1158081,1930932,2170821,2145843,2043723,2009090,1246173,12704663,1814951.86,South West
10007792,University of Exeter,A,2,"Public Health, Health Services and Primary Care",,,Total income,1158081,1930932,2170821,2145843,2043723,2009090,1246173,12704663,1814951.86,South West
10007792,University of Exeter,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,5,Biological Sciences,,,Research<br>councils,153750,160036,156271,56086,286302,685244,545908,2043597,291942.43,South West
10007792,University of Exeter,A,5,Biological Sciences,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,A,5,Biological Sciences,,,Total income,153750,160036,156271,56086,286302,685244,545908,2043597,291942.43,South West
10007792,University of Exeter,B,7,Earth Systems and Environmental Sciences,,,Research<br>councils,85410,178930,68135,185283,110236,200846,22400,851240,121605.71,South West
10007792,University of Exeter,B,7,Earth Systems and Environmental Sciences,,,Total income,85410,178930,68135,185283,110236,200846,22400,851240,121605.71,South West
10007792,University of Exeter,B,9,Physics,,,Research<br>councils,1031076,1120724,933081,2229409,2483039,1317911,1145484,10260724,1465817.71,South West
10007792,University of Exeter,B,9,Physics,,,Total income,1031076,1120724,933081,2229409,2483039,1317911,1145484,10260724,1465817.71,South West
10007792,University of Exeter,B,10,Mathematical Sciences,,,Research<br>councils,0,0,1955597,0,0,0,0,1955597,279371.0,South West
10007792,University of Exeter,B,10,Mathematical Sciences,,,Total income,0,0,1955597,0,0,0,0,1955597,279371.0,South West
10007792,University of Exeter,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,B,12,Engineering,,,Research<br>councils,0,0,0,0,0,14577,0,14577,2082.43,South West
10007792,University of Exeter,B,12,Engineering,,,Total income,0,0,0,0,0,14577,0,14577,2082.43,South West
10007792,University of Exeter,C,14,Geography and Environmental Studies,,,Research<br>councils,65360,62720,36100,19140,118132,143132,118132,562716,80388.0,South West
10007792,University of Exeter,C,14,Geography and Environmental Studies,,,Total income,65360,62720,36100,19140,118132,143132,118132,562716,80388.0,South West
10007792,University of Exeter,C,15,Archaeology,,,Research<br>councils,0,0,0,108420,0,8956,0,117376,16768.0,South West
10007792,University of Exeter,C,15,Archaeology,,,Total income,0,0,0,108420,0,8956,0,117376,16768.0,South West
10007792,University of Exeter,C,16,Economics and Econometrics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,16,Economics and Econometrics,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South West
10007792,University of Exeter,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,South West
